recordId,dirname,question,rewritten_tool_query,agent_name,rank,score,note,tool_count,llm_count,llm_names,tool_names,mean_tool_score,min_tool_score,has_any_negative_tool,has_any_nonpositive_tool,all_tools_positive,all_tools_score3,llm_scores_all_3
leaderboard_bbh_geometric_shapes_question_123,bbh_geometric_shapes,"This SVG path element <path d=""M 27.91,67.16 L 3.81,55.19 L 22.81,3.46 M 22.81,3.46 L 27.91,67.16""/> draws a
Options:
(A) circle
(B) heptagon
(C) hexagon
(D) kite
(E) line
(F) octagon
(G) pentagon
(H) rectangle
(I) sector
(J) triangle",SVG shape classification; path geometry analysis; identify polygon shape from path data,agent_2,2,2,,1,1,microsoft__Phi-3-small-128k-instruct,<<Geometric Calculation&&Is Convex Polygon>>,2.0,2.0,False,False,True,False,True
leaderboard_bbh_geometric_shapes_question_123,bbh_geometric_shapes,"This SVG path element <path d=""M 27.91,67.16 L 3.81,55.19 L 22.81,3.46 M 22.81,3.46 L 27.91,67.16""/> draws a
Options:
(A) circle
(B) heptagon
(C) hexagon
(D) kite
(E) line
(F) octagon
(G) pentagon
(H) rectangle
(I) sector
(J) triangle",SVG shape classification; path geometry analysis; identify polygon shape from path data,agent_3,3,2,,1,1,microsoft__Phi-3-mini-128k-instruct,<<Geometric Calculation&&Segment Intersect>>,2.0,2.0,False,False,True,False,True
leaderboard_bbh_geometric_shapes_question_123,bbh_geometric_shapes,"This SVG path element <path d=""M 27.91,67.16 L 3.81,55.19 L 22.81,3.46 M 22.81,3.46 L 27.91,67.16""/> draws a
Options:
(A) circle
(B) heptagon
(C) hexagon
(D) kite
(E) line
(F) octagon
(G) pentagon
(H) rectangle
(I) sector
(J) triangle",SVG shape classification; path geometry analysis; identify polygon shape from path data,agent_4,4,3,,0,1,stabilityai__stablelm-2-12b-chat,,,,False,False,True,True,True
leaderboard_bbh_geometric_shapes_question_123,bbh_geometric_shapes,"This SVG path element <path d=""M 27.91,67.16 L 3.81,55.19 L 22.81,3.46 M 22.81,3.46 L 27.91,67.16""/> draws a
Options:
(A) circle
(B) heptagon
(C) hexagon
(D) kite
(E) line
(F) octagon
(G) pentagon
(H) rectangle
(I) sector
(J) triangle",SVG shape classification; path geometry analysis; identify polygon shape from path data,agent_5,5,3,,0,1,microsoft__Phi-3-small-8k-instruct,,,,False,False,True,True,True
leaderboard_bbh_geometric_shapes_question_192,bbh_geometric_shapes,"This SVG path element <path d=""M 88.24,69.26 L 80.27,95.00 A 26.94,26.94 107.20 0,1 92.49,42.66 L 88.24,69.26""/> draws a
Options:
(A) circle
(B) heptagon
(C) hexagon
(D) kite
(E) line
(F) octagon
(G) pentagon
(H) rectangle
(I) sector
(J) triangle",SVG path shape identification; geometry multiple choice answer,agent_1,1,2,,1,1,microsoft__Phi-3.5-mini-instruct,<<Geometric Calculation&&Minkowski Diff>>,2.0,2.0,False,False,True,False,True
leaderboard_bbh_geometric_shapes_question_192,bbh_geometric_shapes,"This SVG path element <path d=""M 88.24,69.26 L 80.27,95.00 A 26.94,26.94 107.20 0,1 92.49,42.66 L 88.24,69.26""/> draws a
Options:
(A) circle
(B) heptagon
(C) hexagon
(D) kite
(E) line
(F) octagon
(G) pentagon
(H) rectangle
(I) sector
(J) triangle",SVG path shape identification; geometry multiple choice answer,agent_2,2,2,,1,1,microsoft__Phi-3-small-128k-instruct,<<GeoApi&&/api/Geo/MakeValid>>,2.0,2.0,False,False,True,False,True
leaderboard_bbh_geometric_shapes_question_192,bbh_geometric_shapes,"This SVG path element <path d=""M 88.24,69.26 L 80.27,95.00 A 26.94,26.94 107.20 0,1 92.49,42.66 L 88.24,69.26""/> draws a
Options:
(A) circle
(B) heptagon
(C) hexagon
(D) kite
(E) line
(F) octagon
(G) pentagon
(H) rectangle
(I) sector
(J) triangle",SVG path shape identification; geometry multiple choice answer,agent_3,3,2,,1,1,internlm__internlm2_5-7b-chat,<<geojoins&&within>>,2.0,2.0,False,False,True,False,True
leaderboard_bbh_geometric_shapes_question_192,bbh_geometric_shapes,"This SVG path element <path d=""M 88.24,69.26 L 80.27,95.00 A 26.94,26.94 107.20 0,1 92.49,42.66 L 88.24,69.26""/> draws a
Options:
(A) circle
(B) heptagon
(C) hexagon
(D) kite
(E) line
(F) octagon
(G) pentagon
(H) rectangle
(I) sector
(J) triangle",SVG path shape identification; geometry multiple choice answer,agent_4,4,2,,1,1,google__gemma-1.1-7b-it,<<geojoins&&covers>>,2.0,2.0,False,False,True,False,True
leaderboard_bbh_geometric_shapes_question_192,bbh_geometric_shapes,"This SVG path element <path d=""M 88.24,69.26 L 80.27,95.00 A 26.94,26.94 107.20 0,1 92.49,42.66 L 88.24,69.26""/> draws a
Options:
(A) circle
(B) heptagon
(C) hexagon
(D) kite
(E) line
(F) octagon
(G) pentagon
(H) rectangle
(I) sector
(J) triangle",SVG path shape identification; geometry multiple choice answer,agent_5,5,3,,0,1,microsoft__Phi-3-small-8k-instruct,,,,False,False,True,True,True
leaderboard_bbh_geometric_shapes_question_215,bbh_geometric_shapes,"This SVG path element <path d=""M 74.15,65.82 L 62.73,69.82 M 62.73,69.82 L 70.21,58.22 L 84.00,58.77 M 84.00,58.77 L 74.15,65.82""/> draws a
Options:
(A) circle
(B) heptagon
(C) hexagon
(D) kite
(E) line
(F) octagon
(G) pentagon
(H) rectangle
(I) sector
(J) triangle",SVG path shape classification; determine polygon shape from path data,agent_1,1,2,,2,1,mistralai__Mixtral-8x22B-v0.1,Geometric Calculation&&Is Convex Polygon | Geometric Calculation&&Segment Intersect,2.0,2.0,False,False,True,False,True
leaderboard_bbh_geometric_shapes_question_215,bbh_geometric_shapes,"This SVG path element <path d=""M 74.15,65.82 L 62.73,69.82 M 62.73,69.82 L 70.21,58.22 L 84.00,58.77 M 84.00,58.77 L 74.15,65.82""/> draws a
Options:
(A) circle
(B) heptagon
(C) hexagon
(D) kite
(E) line
(F) octagon
(G) pentagon
(H) rectangle
(I) sector
(J) triangle",SVG path shape classification; determine polygon shape from path data,agent_2,2,2,,2,1,microsoft__Phi-3-mini-128k-instruct,Geometric Calculation&&Segment Intersect | Geofencing&&Polygon,1.5,1.0,False,False,True,False,True
leaderboard_bbh_geometric_shapes_question_215,bbh_geometric_shapes,"This SVG path element <path d=""M 74.15,65.82 L 62.73,69.82 M 62.73,69.82 L 70.21,58.22 L 84.00,58.77 M 84.00,58.77 L 74.15,65.82""/> draws a
Options:
(A) circle
(B) heptagon
(C) hexagon
(D) kite
(E) line
(F) octagon
(G) pentagon
(H) rectangle
(I) sector
(J) triangle",SVG path shape classification; determine polygon shape from path data,agent_3,3,2,,2,1,mistralai__Mistral-7B-Instruct-v0.3,Geometric Calculation&&Is Convex Polygon | Geometric Calculation&&Polygon Outer Offset,1.5,1.0,False,False,True,False,True
leaderboard_bbh_geometric_shapes_question_215,bbh_geometric_shapes,"This SVG path element <path d=""M 74.15,65.82 L 62.73,69.82 M 62.73,69.82 L 70.21,58.22 L 84.00,58.77 M 84.00,58.77 L 74.15,65.82""/> draws a
Options:
(A) circle
(B) heptagon
(C) hexagon
(D) kite
(E) line
(F) octagon
(G) pentagon
(H) rectangle
(I) sector
(J) triangle",SVG path shape classification; determine polygon shape from path data,agent_4,4,2,,2,1,lightblue__suzume-llama-3-8B-multilingual-orpo-borda-top25,Geofencing&&Polygon | Geofencing&&Polygon Batch,1.0,1.0,False,False,True,False,True
leaderboard_bbh_geometric_shapes_question_215,bbh_geometric_shapes,"This SVG path element <path d=""M 74.15,65.82 L 62.73,69.82 M 62.73,69.82 L 70.21,58.22 L 84.00,58.77 M 84.00,58.77 L 74.15,65.82""/> draws a
Options:
(A) circle
(B) heptagon
(C) hexagon
(D) kite
(E) line
(F) octagon
(G) pentagon
(H) rectangle
(I) sector
(J) triangle",SVG path shape classification; determine polygon shape from path data,agent_5,5,3,,0,1,lightblue__suzume-llama-3-8B-multilingual-orpo-borda-half,,,,False,False,True,True,True
leaderboard_bbh_hyperbaton_question_7,bbh_hyperbaton,"Which sentence has the correct adjective order:
Options:
(A) cloth hiking huge old-fashioned shoe
(B) huge old-fashioned cloth hiking shoe",grammar check adjective order; compare sentence options; language editing,agent_1,1,3,,2,1,deepseek-ai__DeepSeek-R1-Distill-Qwen-32B,Just Compare | Word Compare,3.0,3.0,False,False,True,True,True
leaderboard_bbh_hyperbaton_question_7,bbh_hyperbaton,"Which sentence has the correct adjective order:
Options:
(A) cloth hiking huge old-fashioned shoe
(B) huge old-fashioned cloth hiking shoe",grammar check adjective order; compare sentence options; language editing,agent_2,2,3,,2,1,microsoft__Orca-2-7b,Texts_Comparison_v1_text_compare_post | Text Similarity (get),2.0,2.0,False,False,True,False,True
leaderboard_bbh_hyperbaton_question_7,bbh_hyperbaton,"Which sentence has the correct adjective order:
Options:
(A) cloth hiking huge old-fashioned shoe
(B) huge old-fashioned cloth hiking shoe",grammar check adjective order; compare sentence options; language editing,agent_3,3,3,,1,1,togethercomputer__RedPajama-INCITE-Chat-3B-v1,Word Compare,3.0,3.0,False,False,True,True,True
leaderboard_bbh_hyperbaton_question_7,bbh_hyperbaton,"Which sentence has the correct adjective order:
Options:
(A) cloth hiking huge old-fashioned shoe
(B) huge old-fashioned cloth hiking shoe",grammar check adjective order; compare sentence options; language editing,agent_4,4,3,,1,1,nvidia__AceInstruct-7B,Texts_Comparison_v1_text_compare_post,2.0,2.0,False,False,True,False,True
leaderboard_bbh_hyperbaton_question_7,bbh_hyperbaton,"Which sentence has the correct adjective order:
Options:
(A) cloth hiking huge old-fashioned shoe
(B) huge old-fashioned cloth hiking shoe",grammar check adjective order; compare sentence options; language editing,agent_5,5,3,,0,1,EleutherAI__gpt-neo-125m,,,,False,False,True,True,True
leaderboard_bbh_hyperbaton_question_13,bbh_hyperbaton,"Which sentence has the correct adjective order:
Options:
(A) repulsive normal-size green old-fashioned cardboard surfboard
(B) repulsive normal-size old-fashioned green cardboard surfboard",grammar check adjective order; compare sentence options,agent_1,1,3,,2,1,deepseek-ai__DeepSeek-R1-Distill-Qwen-32B,Just Compare | Word Compare,3.0,3.0,False,False,True,True,True
leaderboard_bbh_hyperbaton_question_13,bbh_hyperbaton,"Which sentence has the correct adjective order:
Options:
(A) repulsive normal-size green old-fashioned cardboard surfboard
(B) repulsive normal-size old-fashioned green cardboard surfboard",grammar check adjective order; compare sentence options,agent_2,2,2,,2,1,togethercomputer__RedPajama-INCITE-Chat-3B-v1,Texts_Comparison_v1_text_compare_post | Word Compare,2.5,2.0,False,False,True,False,True
leaderboard_bbh_hyperbaton_question_13,bbh_hyperbaton,"Which sentence has the correct adjective order:
Options:
(A) repulsive normal-size green old-fashioned cardboard surfboard
(B) repulsive normal-size old-fashioned green cardboard surfboard",grammar check adjective order; compare sentence options,agent_3,3,2,,2,1,nvidia__AceInstruct-7B,Just Compare | Texts_Comparison_v1_text_compare_post,2.5,2.0,False,False,True,False,True
leaderboard_bbh_hyperbaton_question_13,bbh_hyperbaton,"Which sentence has the correct adjective order:
Options:
(A) repulsive normal-size green old-fashioned cardboard surfboard
(B) repulsive normal-size old-fashioned green cardboard surfboard",grammar check adjective order; compare sentence options,agent_4,4,3,,1,1,tiiuae__falcon-7b-instruct,Word Compare,3.0,3.0,False,False,True,True,True
leaderboard_bbh_hyperbaton_question_13,bbh_hyperbaton,"Which sentence has the correct adjective order:
Options:
(A) repulsive normal-size green old-fashioned cardboard surfboard
(B) repulsive normal-size old-fashioned green cardboard surfboard",grammar check adjective order; compare sentence options,agent_5,5,3,,0,1,EleutherAI__gpt-neo-125m,,,,False,False,True,True,True
leaderboard_bbh_hyperbaton_question_149,bbh_hyperbaton,"Which sentence has the correct adjective order:
Options:
(A) midsize circular fiberglass knife
(B) circular fiberglass midsize knife",sentence comparison adjective order; choose correct option,agent_1,1,3,,2,1,google__mt5-small,Just Compare | Word Compare,2.0,2.0,False,False,True,False,True
leaderboard_bbh_hyperbaton_question_149,bbh_hyperbaton,"Which sentence has the correct adjective order:
Options:
(A) midsize circular fiberglass knife
(B) circular fiberglass midsize knife",sentence comparison adjective order; choose correct option,agent_2,2,2,,2,1,nvidia__OpenMath2-Llama3.1-8B,Semantic Analysis&&Texts_Comparison_v1_text_compare_post | Just Compare,2.0,2.0,False,False,True,False,True
leaderboard_bbh_hyperbaton_question_149,bbh_hyperbaton,"Which sentence has the correct adjective order:
Options:
(A) midsize circular fiberglass knife
(B) circular fiberglass midsize knife",sentence comparison adjective order; choose correct option,agent_3,3,2,,2,1,tiiuae__falcon-7b-instruct,Just Compare | Treediff&&diff,2.0,2.0,False,False,True,False,True
leaderboard_bbh_hyperbaton_question_149,bbh_hyperbaton,"Which sentence has the correct adjective order:
Options:
(A) midsize circular fiberglass knife
(B) circular fiberglass midsize knife",sentence comparison adjective order; choose correct option,agent_4,4,3,,1,1,tiiuae__falcon-7b,Just Compare,2.0,2.0,False,False,True,False,True
leaderboard_bbh_hyperbaton_question_149,bbh_hyperbaton,"Which sentence has the correct adjective order:
Options:
(A) midsize circular fiberglass knife
(B) circular fiberglass midsize knife",sentence comparison adjective order; choose correct option,agent_5,5,3,,0,1,google__gemma-2b,,,,False,False,True,True,True
