qid,step_idx,total_steps,prefix_chars,prefix_words,P@1,R@1,F1@1,Hit@1,nDCG@1,MRR@1
PartII_question_12436,2,2,651,104,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_57840,1,2,278,48,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_57840,2,2,732,109,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_7601,1,2,270,44,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_7601,2,2,897,126,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_67511,1,2,279,42,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_67511,2,2,326,47,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_22591,1,2,281,50,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_22591,2,2,326,55,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_45029,1,2,285,50,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_45029,2,2,332,55,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_36095,1,2,228,30,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_36095,2,2,275,35,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_33436,1,2,332,60,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_33436,2,2,379,65,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_47949,1,2,270,48,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_47949,2,2,788,126,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_37348,1,2,310,52,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_37348,2,2,721,118,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_63705,1,2,269,48,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_63705,2,2,1281,203,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_50245,1,2,257,45,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_50245,2,2,304,50,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_50795,1,2,423,74,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_50795,2,2,846,146,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_41710,1,2,313,51,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_41710,2,2,923,152,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_38785,1,2,182,32,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_38785,2,2,362,58,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_75936,1,2,234,37,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_75936,2,2,964,143,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_17119,1,2,116,21,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_17119,2,2,163,26,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_3164,1,2,317,59,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_3164,2,2,971,139,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_52515,1,2,301,51,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_52515,2,2,626,95,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_52095,1,2,177,32,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_52095,2,2,224,37,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_9871,1,2,290,54,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_9871,2,2,464,80,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_17230,1,2,254,42,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_17230,2,2,933,120,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_33008,1,2,272,48,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_33008,2,2,1156,147,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_39332,1,2,259,44,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_39332,2,2,752,111,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_39113,1,2,363,60,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_39113,2,2,410,65,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_54148,1,2,189,34,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_54148,2,2,759,111,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_49378,1,2,227,40,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_49378,2,2,274,45,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_5437,1,2,314,49,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_5437,2,2,787,77,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_62645,1,2,293,51,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_62645,2,2,837,139,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_43334,1,2,235,37,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_43334,2,2,581,80,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_15615,1,2,353,58,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_15615,2,2,400,63,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_38238,1,2,466,70,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_38238,2,2,833,120,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_20620,1,2,225,37,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_20620,2,2,642,112,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_9862,1,2,239,43,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_9862,2,2,785,112,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_46764,1,2,294,54,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_46764,2,2,453,76,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_50911,1,2,262,47,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_50911,2,2,309,52,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_12657,1,2,345,54,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_12657,2,2,1439,215,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_21403,1,2,309,56,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_21403,2,2,546,93,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_65675,1,2,350,58,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_65675,2,2,397,63,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_14167,1,2,356,59,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_14167,2,2,403,64,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_14540,1,2,280,48,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_14540,2,2,327,53,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_44395,1,2,302,55,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_44395,2,2,982,159,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_8247,1,2,270,45,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_8247,2,2,317,50,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_28527,1,2,265,43,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_28527,2,2,1058,142,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_36590,1,2,283,45,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_36590,2,2,932,124,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_9150,1,2,257,43,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_9150,2,2,473,70,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_51415,1,2,299,50,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_51415,2,2,346,55,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_70533,1,2,303,55,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_70533,2,2,350,60,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_30232,1,2,243,37,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_30232,2,2,560,79,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_17809,1,2,232,40,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_17809,2,2,789,118,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_15441,1,2,275,43,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_15441,2,2,563,88,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_3829,1,2,178,35,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_3829,2,2,797,100,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_11376,1,2,262,48,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_11376,2,2,523,86,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_47616,1,2,218,37,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_47616,2,2,490,80,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_46602,1,2,348,58,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_46602,2,2,866,125,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_22108,1,2,284,43,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_22108,2,2,881,127,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_63284,1,2,268,45,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_63284,2,2,654,102,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_45777,1,2,300,51,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_45777,2,2,347,56,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_27349,1,2,267,46,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_27349,2,2,1109,159,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_49165,1,2,273,47,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_49165,2,2,864,135,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_5868,1,2,264,41,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_5868,2,2,1578,149,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_12281,1,2,251,46,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_12281,2,2,408,73,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_13102,1,2,381,62,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_13102,2,2,428,67,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_75411,1,2,198,34,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_75411,2,2,1077,157,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_30799,1,2,201,38,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_30799,2,2,248,43,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_62945,1,2,301,56,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_62945,2,2,346,61,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_408,1,7,1087,131,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_408,2,7,1195,149,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_408,3,7,1252,159,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_408,4,7,1368,166,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_408,5,7,1454,183,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_408,6,7,1632,215,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_408,7,7,1674,223,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_75548,1,2,320,50,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_75548,2,2,1478,193,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_54874,1,2,336,55,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_54874,2,2,383,60,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_35220,1,2,341,51,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_35220,2,2,1837,256,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_18383,1,2,288,47,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_18383,2,2,572,86,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_58708,1,2,231,37,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_58708,2,2,440,66,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_22135,1,2,250,42,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_22135,2,2,894,113,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_53559,1,2,253,42,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_53559,2,2,300,47,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_22389,1,2,311,49,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_22389,2,2,358,54,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_36486,1,2,271,50,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_36486,2,2,318,55,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_41020,1,2,114,20,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_41020,2,2,238,38,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_57274,1,2,259,47,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_57274,2,2,503,87,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_14725,1,2,297,49,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_14725,2,2,670,102,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_8462,1,2,256,41,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_8462,2,2,478,71,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_58652,1,2,224,38,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_58652,2,2,271,43,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_52130,1,2,351,58,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_52130,2,2,703,109,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_28033,1,2,338,49,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_28033,2,2,385,54,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_7205,1,2,242,42,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_7205,2,2,1317,209,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_65132,1,2,219,39,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_65132,2,2,545,90,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_62022,1,2,183,23,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_62022,2,2,230,28,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_61527,1,2,362,62,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_61527,2,2,888,129,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_44027,1,2,257,45,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_44027,2,2,681,111,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_75917,1,2,216,39,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_75917,2,2,813,115,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_72319,1,2,285,49,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_72319,2,2,567,95,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_52463,1,2,253,48,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_52463,2,2,300,53,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_70951,1,2,296,54,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_70951,2,2,1176,94,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_20539,1,2,326,55,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_20539,2,2,373,60,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_67500,1,2,268,46,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_67500,2,2,1015,121,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_60298,1,2,251,47,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_60298,2,2,793,127,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_47778,1,2,334,51,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_47778,2,2,1102,158,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_32351,1,2,354,58,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_32351,2,2,401,63,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_38849,1,2,269,50,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_38849,2,2,316,55,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_23937,1,2,315,55,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_23937,2,2,362,60,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_48455,1,2,346,53,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_48455,2,2,393,58,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_34284,1,2,223,40,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_34284,2,2,375,60,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_40216,1,2,240,43,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_40216,2,2,602,96,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_29431,1,2,192,31,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_29431,2,2,558,80,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_1047,1,2,47,8,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_1047,2,2,5282,773,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_19092,1,2,283,48,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_19092,2,2,428,71,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_51334,1,2,219,40,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_51334,2,2,610,104,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_43475,1,2,277,46,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_43475,2,2,515,78,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_17885,1,2,162,25,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_17885,2,2,209,30,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_73060,1,2,261,44,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_73060,2,2,308,49,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_19007,1,2,213,39,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_19007,2,2,629,101,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_45957,1,2,325,54,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_45957,2,2,647,106,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_43702,1,2,262,46,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_43702,2,2,646,111,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_34364,1,2,233,40,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_34364,2,2,525,89,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_35964,1,2,227,32,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_35964,2,2,613,73,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_29928,1,2,307,44,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_29928,2,2,354,49,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_21474,1,2,310,54,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_21474,2,2,357,59,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_35174,1,2,253,38,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_35174,2,2,675,93,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_50019,1,2,233,42,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_50019,2,2,695,78,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_20697,1,2,192,33,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_20697,2,2,875,121,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_41708,1,2,266,44,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_41708,2,2,390,60,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_194,1,7,73,9,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_194,2,7,111,15,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_194,3,7,324,51,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_194,4,7,491,80,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_194,5,7,554,88,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_194,6,7,688,97,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_194,7,7,753,109,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_70041,1,2,268,47,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_70041,2,2,575,95,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_33318,1,2,384,64,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_33318,2,2,431,69,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_23247,1,2,224,37,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_23247,2,2,1171,163,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_20337,1,2,309,51,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_20337,2,2,356,56,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_8488,1,2,237,39,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_8488,2,2,284,44,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_45613,1,2,190,31,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_45613,2,2,237,36,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_38571,1,2,288,48,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_38571,2,2,335,53,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_59681,1,2,237,42,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_59681,2,2,430,76,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_33448,1,2,226,37,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_33448,2,2,416,65,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_36610,1,2,372,59,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_36610,2,2,419,64,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_12632,1,2,233,39,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_12632,2,2,280,44,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_16878,1,2,234,39,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_16878,2,2,475,73,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_20279,1,2,187,33,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_20279,2,2,234,38,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_37448,1,2,188,28,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_37448,2,2,235,33,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_35052,1,2,251,42,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_35052,2,2,1520,186,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_61944,1,2,191,33,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_61944,2,2,238,38,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_58736,1,2,251,42,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_58736,2,2,568,94,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_70956,1,2,340,54,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_70956,2,2,387,59,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_41132,1,2,211,35,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_41132,2,2,258,40,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_74589,1,2,150,24,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_74589,2,2,171,29,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_40753,1,2,268,48,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_40753,2,2,740,122,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_42245,1,2,341,58,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_42245,2,2,600,95,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_6623,1,2,297,45,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_6623,2,2,1233,178,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_30851,1,2,183,32,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_30851,2,2,633,95,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_49011,1,2,267,49,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_49011,2,2,565,89,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_74313,1,2,109,21,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_74313,2,2,136,26,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_26511,1,2,136,25,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_26511,2,2,183,30,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_30648,1,2,286,48,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_30648,2,2,594,99,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_20141,1,2,266,42,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_20141,2,2,1320,192,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_32739,1,2,257,49,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_32739,2,2,1120,188,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_7560,1,2,278,51,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_7560,2,2,1279,152,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_41474,1,2,169,30,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_41474,2,2,216,35,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_15242,1,2,217,35,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_15242,2,2,463,73,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_38927,1,2,294,49,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_38927,2,2,792,117,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_24815,1,2,301,55,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_24815,2,2,603,99,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_32433,1,2,337,50,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_32433,2,2,1206,172,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_30519,1,2,422,73,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_30519,2,2,469,78,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_17141,1,2,412,58,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_17141,2,2,1048,135,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_21996,1,2,169,33,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_21996,2,2,325,59,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_40651,1,2,144,21,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_40651,2,2,439,68,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_9964,1,2,304,51,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_9964,2,2,351,56,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_12228,1,2,239,37,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_12228,2,2,286,42,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_26224,1,2,163,28,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_26224,2,2,557,88,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_61586,1,2,445,74,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_61586,2,2,881,116,0.0,0.0,0.0,0.0,0.0,0.0
